lake_id;comp1;comp2;comp3;;
4830000982;1.77E-85;1;3.39E-63;;
4830001563;2.50E-80;1;1.55E-52;;
4830001963;2.30E-69;1;2.69E-42;;
4830002062;3.33E-35;6.49E-80;1;;
4830002862;1.09E-68;1;6.09E-27;;
4830003352;6.35E-73;1;1.38E-30;;
4830003512;1.00E-74;1;3.08E-32;;
4830005222;5.23E-77;1;1.20E-35;;
4830006762;5.94E-56;1;4.69E-28;;
4830007972;1.16E-75;1;6.68E-37;;
4830009082;3.40E-79;1;2.10E-36;;
4830009422;8.76E-57;1;8.46E-16;;
4830009442;1.42E-74;1;3.87E-32;;
4830014152;7.86E-80;1;6.19E-37;;
4830015772;2.44E-62;1;2.81E-38;;
4910000012;1;0;0;;
4910000832;2.15E-78;1;3.04E-54;;
4910001862;4.89E-83;1;3.24E-58;;
4910002233;2.08E-83;1;3.75E-58;;
4910002702;1.24E-83;1;2.65E-62;;
4910003312;3.66E-84;1;3.76E-62;;
4910003862;9.42E-78;1;9.84E-57;;
4910004042;2.26E-81;1.00000003;6.13E-59;;
4910004652;4.84E-88;1;1.48E-70;;
4910007842;2.44E-85;1;2.76E-62;;
4910007982;2.19E-71;1.00000003;1.27E-48;;
4910008103;1.68E-83;1;1.59E-59;;
4910010772;1.48E-86;1;7.82E-66;;
4910011242;4.67E-83;1;1.52E-64;;
4910011482;7.11E-84;1;1.57E-59;;
4910013832;2.41E-83;1;1.61E-62;;
4910014862;5.14E-83;1;1.59E-58;;
4910014902;2.09E-50;1;6.19E-28;;
4910015112;1.98E-81;1;1.84E-59;;
4910015152;2.95E-83;1;6.42E-60;;
4910016283;9.91E-77;1;4.58E-54;;
4910017242;2.17E-87;1;1.97E-68;;
4910017642;8.92E-85;1;1.34E-64;;
4910018962;1.41E-80;1;4.93E-58;;
4910019542;2.16E-84;1;1.05E-58;;
4910019842;6.15E-82;1;1.03E-59;;
4910020512;6.54E-80;1;1.07E-57;;
4910020542;1.34E-87;1;6.55E-69;;
4910020872;1.27E-80;1;1.59E-56;;
4910021003;5.96E-81;1;3.80E-57;;
4910021272;1.88E-78;1;9.97E-55;;
4910021542;3.95E-82;1;1.89E-57;;
4910021562;5.10E-75;1;1.62E-51;;
4910022752;1.51E-82;1;3.49E-60;;
4910023252;4.46E-81;1;1.92E-59;;
4910023873;2.02E-85;1;2.50E-61;;
4910024042;2.13E-86;1;1.27E-64;;
4910025482;1.75E-82;1;1.71E-57;;
4910026052;1.94E-77;1;6.57E-60;;
4910029022;7.09E-84;1;4.75E-61;;
4910029462;3.28E-86;1;3.52E-62;;
4910032392;1.86E-83;1;2.28E-60;;
4910033142;1.26E-84;1;7.07E-60;;
4910033193;2.34E-64;1.00000003;9.14E-43;;
4910033242;1.82E-86;1;7.56E-65;;
4910034873;2.20E-87;1;1.28E-67;;
4910035022;1.39E-82;1;4.70E-64;;
4910035132;1;0;0;;
4910035162;1.65E-86;1;1.44E-66;;
4910035182;2.32E-86;1;2.83E-66;;
4910036272;4.24E-85;1;1.42E-60;;
4910036662;4.44E-85;1;1.60E-64;;
4910036843;3.09E-84;1;6.83E-62;;
4910036923;6.55E-85;1.00000003;9.17E-66;;
4910038062;1.75E-79;1;8.39E-56;;
4910038142;1.42E-84;1;3.49E-60;;
4910039002;8.70E-84;1;7.86E-62;;
4910040682;3.40E-84;1;7.66E-61;;
4910040982;1.64E-85;1;1.34E-63;;
4910046172;1.84E-85;1;3.61E-67;;
4910048032;9.76E-63;1;1.82E-52;;
4920000142;2.08E-86;1;3.58E-65;;
4920011382;1.30E-67;1;2.05E-47;;
4920011662;1.46E-63;1;4.35E-45;;
4920013032;2.04E-85;1;3.97E-65;;
4920015862;3.60E-86;1;1.87E-66;;
4920015882;1.26E-85;1;8.13E-65;;
4920016552;1.23E-86;1;2.72E-67;;
4920017892;4.94E-86;1;2.31E-65;;
4920020112;9.47E-87;1.00000003;1.30E-65;;
4920025052;4.38E-70;1;9.72E-50;;
4920037722;6.47E-80;1;9.77E-60;;
4920045763;8.21E-87;1;2.97E-67;;
4920056732;1;0;0;;
4920072193;1.12E-83;1;2.18E-62;;
4920074422;1.63E-84;1;7.86E-65;;
4920074612;1;0;9.74E-52;;
4920075042;2.96E-14;5.98E-23;1;;
4920076602;1.07E-86;1;5.67E-69;;
4920079192;1.48E-78;1;3.78E-62;;
4920079262;2.19E-86;1;7.39E-67;;
4920079702;1.11E-84;1;2.35E-64;;
4920079712;2.94E-77;1;1.56E-59;;
4920079922;8.24E-88;1;1.06E-69;;
4920080792;4.67E-83;1;2.86E-68;;
4920081052;6.62E-86;1;4.28E-66;;
4920081352;3.33E-86;1;5.20E-65;;
4920081472;2.01E-83;1;1.92E-64;;
4920081582;2.87E-85;1;2.41E-65;;
4920081662;5.29E-86;1.00000003;1.76E-64;;
4920083432;2.84E-68;1;4.01E-52;;
4920085762;6.45E-78;1;1.22E-59;;
4920086243;1.05E-83;1;1.27E-63;;
4920086882;7.10E-84;1;3.04E-63;;
4920093492;3.28E-86;1;5.29E-66;;
5110011352;4.54E-66;1;4.36E-15;;
5110011512;8.60E-49;3.36E-17;1;;
5240010743;3.44E-50;1.75E-07;0.999999825;;
5240012373;1;0;9.63E-163;;
5310001532;9.06E-41;4.51E-125;1;;
5310011662;1.58E-36;6.98E-209;1;;
5310029733;4.95E-36;2.77E-169;1;;
5310030962;5.71E-65;1;1.41E-14;;
5310040762;5.34E-24;1.51E-243;1;;
5310040892;2.04E-42;1.25E-81;1;;
5310046543;1;0;7.27E-134;;
5310049872;4.42E-67;1;2.34E-16;;
5310050162;1.13E-71;1;2.95E-20;;
5610033592;8.61E-47;5.28E-62;1;;
5610074512;1.36E-73;1;4.32E-22;;
5620003102;9.17E-49;1.11E-23;1;;
5620013993;1.68E-31;7.40E-289;1;;
5630006102;2.09E-74;1;8.45E-23;;
5630024042;1.88E-54;0.99988349;0.00011651;;
5630025162;3.16E-69;1;2.72E-18;;
5630030032;8.85E-74;1;3.01E-22;;
5630034093;1;0;8.75E-118;;
5630034952;9.46E-76;1;4.45E-24;;
5630035122;9.53E-67;1;8.22E-16;;
5630038902;1;0;4.31E-37;;
5630044352;2.07E-68;1;1.96E-17;;
5630050502;1;0;0;;
5630074373;6.89E-26;2.24E-220;1;;
5640001733;6.43E-75;1.00000003;2.69E-23;;
5640003772;1;0;0;;
5640019263;2.00E-49;8.10E-09;0.999999992;;
5640021482;1;0;1.68E-38;;
5640024313;1;0;5.15E-50;;
5640024423;1;0;7.24E-90;;
5640025613;1;0;0;;
5640025622;3.50E-26;5.656969877e-315;1;;
5670018552;6.46E-60;0.999999999;6.63E-10;;
5690003043;1.17E-63;1;9.60E-13;;
5690004342;3.63E-23;0;1;;
5690005152;7.92E-12;0;1;;
5690014272;1.06E-55;0.999992444;7.56E-06;;
5710000532;1.17E-16;0;1;;
5710004693;1.16E-67;1;2.06E-16;;
5710007353;1.45E-52;0.980037824;0.019962176;;
5720002473;2.71E-45;5.29E-80;1;;
5720005972;0.666666687;0.333333339;3.90E-09;;
5720006083;0.5;1.93E-124;0.5;;
5720007732;8.82E-64;1;2.27E-13;;
5720011162;1;0;0;;
5720011213;3.45E-75;1;1.62E-23;;
5720011253;1;0;4.66E-28;;
5720011652;1;0;0;;
6110010212;4.17E-60;0.999999999;1.13E-09;;
6110011722;7.56E-53;0.968634877;0.031365123;;
6120000042;9.55E-78;1;2.36E-37;;
6120004612;5.34E-39;1.50E-50;1;;
6120004883;2.47E-08;0;0.999999975;;
6120016882;2.81E-48;9.42E-42;1;;
6120029222;3.97E-48;4.49E-58;1;;
6120039543;8.85E-42;4.40E-96;1;;
6120055542;2.38E-42;1.40E-111;1;;
6120058162;2.36E-48;4.23E-40;1;;
6130019142;2.69E-75;1;1.24E-23;;
6130026602;1.50E-41;2.34E-217;1;;
6150061962;4.76E-72;1;1.51E-20;;
6150098723;0.5;0.5;1.74E-22;;
6150101712;3.89E-33;6.40E-280;1.00000003;;
6150109662;2.05E-18;0;1;;
6160012413;4.46E-50;3.92E-11;1;;
6160012933;7.61E-48;1.60E-56;1;;
6160012963;1.30E-39;1.27E-92;1;;
6220048622;7.62E-56;0.999978473;2.15E-05;;
6220076912;8.29E-60;1;4.43E-33;;
6220152012;9.91E-66;1;1.27E-14;;
6220152892;1.28E-63;1;4.81E-13;;
6220178832;7.96E-68;1;1.33E-16;;
6220179252;9.02E-72;1;2.59E-20;;
6220179472;1.13E-71;1;3.37E-20;;
6220184472;4.68E-70;1;7.60E-19;;
6220185522;2.87E-72;1;8.06E-21;;
6220191302;5.96E-74;1;2.18E-22;;
6220203722;1.03E-70;1;1.93E-19;;
6220204542;3.38E-72;1;8.04E-21;;
6220206322;4.36E-70;1;6.23E-19;;
6220210392;2.30E-49;1.63E-19;1;;
6220242772;1.53E-45;9.33E-32;1;;
6220305702;3.85E-34;0;1;;
6220306033;5.43E-35;0;1;;
6220306073;0.5;0;0.5;;
6220306162;3.21E-26;1.4e-322;1;;
6220321573;7.25E-29;0;1;;
6220331733;1.02E-45;0;1;;
6220351863;4.39E-33;0;1;;
6220352143;2.42E-33;0;1;;
6220352303;7.24E-31;0;1;;
6220352313;9.95E-29;0;1;;
6220353793;4.90E-25;0;1;;
6220353953;1.15E-41;0;1;;
6220382853;8.70E-19;0;1;;
6220405973;1.03E-38;0;1;;
6220413652;2.27E-37;0;1;;
6220414293;6.42E-42;0;1;;
6220415592;2.57E-46;3.48E-183;1;;
6220415633;3.76E-46;0;1;;
6220415892;9.76E-46;0;1;;
6220416543;5.02E-40;0;1;;
6220431823;2.61E-44;0;1;;
6220432703;1.37E-29;0;1;;
6220433813;3.04E-42;0;1;;
6220434442;1.63E-41;0;1;;
6220434553;1.21E-43;0;1;;
6220434583;1.65E-38;0;1.00000003;;
6220438832;1.54E-45;3.7835256574071e-310;1;;
6220439412;1.04E-45;6.90E-294;1;;
6220446683;3.39E-45;0;1;;
6220447003;2.50E-46;0;1;;
6220447132;6.88E-47;5.08E-256;1;;
6220448683;8.42E-46;0;1;;
6220449323;7.02E-40;0;1;;
6220449352;1.25E-48;0;1;;
6220449373;5.40E-33;0;1;;
6220449383;8.06E-48;7.4e-323;1;;
6220449422;1.91E-43;1.88404e-318;1;;
6220449453;1.89E-47;2.0388e-319;1.00000003;;
6220460253;3.26E-49;2.25E-23;1.000000015;;
6220468853;9.39E-46;3.00E-251;1;;
6220468992;3.70E-47;1.72E-200;1;;
6220469253;2.21E-37;8.70E-266;1;;
6220469632;1.90E-48;2.94E-169;1;;
6220469702;5.49E-45;0;1;;
6220469862;5.69E-40;0;1;;
6220470363;2.66E-33;0;1;;
6220471113;2.23E-47;0;1;;
6220471483;0.333333343;0;0.666666687;;
6220471493;2.50E-48;2.66E-236;1.00000003;;
6220471502;3.64E-48;5.03E-274;1;;
6220471513;2.53E-48;0;1;;
6220488723;2.87E-43;6.35E-99;1;;
6220500922;5.91E-50;1.02E-148;1;;
6220503743;6.58E-49;1.69E-22;1;;
6220503893;1.25E-49;0.322537538;0.677462491;;
6220504922;6.08E-50;6.31E-119;1;;
6220504992;3.23E-49;6.51E-108;1;;
6220505512;3.88E-47;1.67E-183;1;;
6220506183;3.67E-49;4.66E-132;1;;
6220506222;2.01E-50;3.98E-52;1;;
6220506262;9.71E-48;3.28E-168;1;;
6220506272;5.40E-44;1.40E-143;1;;
6220506352;1.11E-49;9.77E-164;1;;
6220506363;1.90E-48;2.07E-135;1.00000003;;
6220506373;1.57E-48;1.35E-56;1.00000003;;
6230000133;8.17E-69;1;7.44E-18;;
6230000193;3.07E-49;0.09125961;0.90874039;;
6240067663;1;0;0;;
6240068023;1;0;1.40E-24;;
6240068033;1;0;0;;
6250004293;1.00000003;0;8.26E-38;;
6310010332;1.61E-41;4.71E-89;1;;
6310037682;2.30E-63;1;1.37E-12;;
6310043542;4.13E-70;1;8.25E-19;;
6320006242;8.16E-45;1.10E-88;1;;
6320006943;1.27E-43;7.82E-81;1;;
6330057543;7.68E-34;1.33E-193;1;;
6330057553;1.73E-17;0.00E+00;1;;
6330098593;1;0;2.63E-115;;
6340007053;6.05E-05;0;0.9999395;;
6340032833;9.19E-35;1.18E-151;1.00000003;;
6340036243;2.07E-43;3.05E-36;1.00000003;;
6340036253;0.5;0.5;9.61E-26;;
6350001313;3.01E-45;1.16E-142;1;;
6350007853;6.66E-68;1;5.38E-17;;
6350041623;1;0;0;;
6350042213;7.77E-27;2.78E-250;1;;
6350043003;0.5;0.5;9.25E-26;;
6350043412;6.41E-59;0.999999995;5.10E-09;;
6350044652;5.07E-19;0.5;0.5;;
6350044683;1.47E-28;4.19E-273;1;;
6410003212;8.50E-60;0.999999999;7.93E-10;;
6410004982;7.82E-42;1.11E-135;1;;
6410011693;2.17E-64;1;5.29E-14;;
6410011713;4.13E-40;5.15E-103;1;;
6410028953;7.80E-26;2.18E-285;1;;
6410063612;6.96E-68;1;1.11E-16;;
6410063653;1.94E-24;3.78E-227;1.00000003;;
6410063663;4.00E-48;2.17E-34;1;;
6410150523;2.16E-42;1.16E-94;1;;
6410184592;2.37E-61;1;2.67E-10;;
6410206363;0.5;7.16E-299;0.5;;
6420034372;2.99E-28;3.17E-209;1;;
6420066843;3.03E-49;5.90E-30;1;;
6420083532;1.18E-42;5.43E-73;1;;
6420083932;2.01E-49;1.69E-21;1;;
6420084142;4.23E-48;5.04E-30;1;;
6420084152;1.72E-45;5.67E-36;1;;
6420084162;2.67E-44;1.79E-66;1;;
6420086642;2.75E-42;1.98E-71;1;;
6420114122;1.01E-43;1.56E-51;1;;
6420123542;7.80E-20;5.095696975e-315;1;;
6420124472;1.75E-46;2.13E-41;1;;
6420163252;5.58E-72;1;1.53E-20;;
6420166872;9.92E-68;1;1.46E-16;;
6420218572;2.12E-76;1;1.31E-24;;
6420252653;4.41E-67;1;3.28E-16;;
6420283962;4.49E-47;4.16E-117;1;;
6420289992;2.02E-42;1.17E-219;1;;
6420290033;6.71E-49;1.19E-29;1;;
6420290043;2.27E-47;6.99E-39;1;;
6420297123;6.28E-42;3.69E-134;1;;
6420309953;4.18E-34;7.93E-274;1;;
6420318632;1;0;7.90E-11;;
6420320993;5.28E-72;1;1.45E-20;;
6420321013;1.00000003;0;7.57E-25;;
6420321073;1;0;0;;
6420321093;1.45E-68;1;1.70E-17;;
6420321443;1.26E-46;4.22E-39;1;;
6420321453;9.07E-70;1;1.24E-18;;
6420321733;4.75E-42;3.56E-152;1;;
6420321803;2.80E-77;1;1.76E-25;;
6420321813;1;0;8.86E-261;;
6420321833;4.62E-46;7.90E-93;1;;
6420321843;1.34E-22;1.39E-183;1.00000003;;
6420321853;1.23E-48;2.57E-28;1;;
6420362692;1.44E-62;1;7.89E-12;;
6420377862;7.81E-63;1;4.51E-12;;
6420452233;1.16E-73;1;4.40E-22;;
6420452243;9.19E-71;1.000000015;1.93E-19;;
6420453513;1.09E-34;0;1;;
6420453523;1.36E-36;2.71E-304;1;;
6420468053;3.09E-77;1;1.48E-25;;
6420468623;1.24E-48;4.26E-13;1;;
6420478343;9.01E-21;1.97E-136;1;;
6420513243;1;0;4.24E-47;;
6420513263;1;0;5.94E-48;;
6420513353;3.14E-46;3.45E-30;1;;
6420513453;9.02E-34;0.200000003;0.800000012;;
6420513513;1.00000003;0;1.01E-34;;
6420513573;7.36E-77;1;4.08E-25;;
6420513583;3.92E-66;1;3.11E-15;;
6420513593;6.14E-32;0;1;;
6420513613;1;0;1.68E-111;;
6420513623;4.38E-56;0.999998443;1.56E-06;;
6420513633;2.15E-39;0.749999978;0.250000022;;
6420513643;1.36E-16;0;1.00000003;;
6420513653;0.5;1.58E-17;0.5;;
6420520662;7.76E-49;4.35E-08;0.999999956;;
6420520673;1.66E-42;3.99E-161;1;;
6420523362;1.59E-77;1;1.19E-26;;
6420530103;0.5;0.5;8.90E-26;;
6420530233;1;0;1.98E-13;;
6440011952;2.31E-72;1.00000003;7.74E-21;;
6440011962;8.52E-76;1;4.23E-24;;
6440012322;3.82E-76;1;2.02E-24;;
6440012352;2.89E-77;1;2.01E-25;;
6440012362;8.59E-76;1;3.67E-24;;
6440012983;3.94E-20;2.16E-305;1;;
6510003382;1.04E-75;1;5.80E-24;;
6510008722;2.45E-75;1;1.37E-23;;
6510009002;2.68E-45;6.52E-80;1;;
6510015472;4.17E-77;1;2.55E-25;;
6510021102;4.01E-67;1;2.81E-16;;
6510050002;1.31E-72;1;5.10E-21;;
6510050112;8.20E-74;1;3.35E-22;;
6510139032;2.78E-50;4.05E-08;0.99999996;;
6510144772;6.99E-64;1;6.01E-13;;
6510185012;2.17E-66;1;2.88E-15;;
6510228393;2.07E-46;1.95E-55;1;;
6510228822;4.60E-47;3.32E-39;1;;
6520002383;4.26E-47;4.35E-22;1;;
6520002392;1;0;0;;
6520008143;6.13E-42;1.19E-165;1;;
6520008572;4.62E-77;1;2.88E-25;;
6530024222;1;0;0;;
6530029102;1.70E-72;1;2.38E-21;;
6530029163;3.60E-73;1;1.35E-21;;
6530029232;1;0;4.11E-234;;
6530029323;4.90E-67;1.00000003;2.87E-16;;
6530029383;4.70E-56;0.999997772;2.26E-06;;
6530034913;7.54E-77;1;4.89E-25;;
6530037053;1.40E-66;1;1.82E-15;;
6530063023;1.05E-65;1;3.16E-15;;
6530063353;0.004804773;0;0.995195257;;
6530063603;7.74E-69;1;3.17E-18;;
6530064272;6.08E-68;1;1.11E-17;;
6530064712;1.97E-72;1;1.01E-21;;
6530064733;5.78E-69;1;1.76E-18;;
6530064743;1.52E-72;1;1.38E-21;;
6530064763;7.05E-65;1;3.54E-14;;
6530064943;7.94E-41;2.35E-177;1;;
6530064953;1;0;6.34E-105;;
6530068812;2.87E-75;1;1.39E-23;;
6530068853;1.28E-47;3.37E-79;1;;
6530079823;1;0;1.40E-10;;
6610013272;2.13E-48;1.46E-05;0.999985391;;
6610024522;1.16E-49;0.5;0.5;;
6610024782;1.62E-71;1;5.27E-20;;
6610028392;1.78E-45;7.73E-47;1;;
6610029402;5.75E-75;1.00000003;2.54E-23;;
6610030062;8.00E-77;1;4.90E-25;;
6610045442;7.47E-66;1;5.28E-15;;
6610045672;1.30E-49;3.42E-07;0.999999658;;
6610047582;3.35E-74;1;1.55E-22;;
6610047642;4.29E-74;1;1.49E-22;;
6610047752;4.37E-70;1;3.65E-19;;
6610082452;1;0;1.31E-54;;
6610084962;4.10E-50;0.420088589;0.579911411;;
6610104892;1.24E-57;0.999999852;1.48E-07;;
6610106032;3.82E-52;0.958949328;0.041050672;;
6610112513;0.5;0.5;1.52E-22;;
6610112572;1.13E-71;1;7.46E-21;;
6610112613;2.43E-49;1.28E-06;0.999998737;;
6610113802;5.48E-69;1;1.42E-17;;
6610116952;0.5;1.04E-144;0.5;;
6610125672;2.54E-75;1.00000003;1.12E-23;;
6610125693;2.37E-64;1.00000003;1.54E-13;;
6610142963;3.09E-70;1;2.45E-19;;
6610145063;3.36E-49;1.13E-29;1;;
6610147293;9.10E-45;9.87E-64;1;;
6610147643;1;0;2.50E-49;;
6610151773;3.23E-45;9.78E-44;1;;
6610152183;6.00E-72;1;2.76E-21;;
6610156233;1.22E-70;1.00000003;2.83E-19;;
6620000613;1.51E-50;0.051183451;0.948816549;;
6620002553;1.21E-67;1;1.60E-16;;
6620002562;7.92E-68;1;1.80E-16;;
6620002583;1.73E-57;0.999998945;1.06E-06;;
6620005912;1.15E-48;1.93E-40;1;;
6620007772;1.54E-38;5.18E-129;1;;
6620012033;1;0;0;;
6620015862;6.19E-51;7.40E-05;0.999925951;;
6620015943;4.82E-41;6.75E-171;1;;
6620015972;2.55E-56;0.999991743;8.26E-06;;
6640011942;1.69E-75;1;1.92E-43;;
6640017262;1.39E-67;1;1.71E-40;;
6640022782;1.97E-81;1;1.09E-48;;
6640025192;2.09E-82;1.00000003;6.46E-48;;
6710007552;1.96E-80;1;1.11E-56;;
6720062533;4.72E-06;0;0.999995281;;
6720074062;2.46E-32;3.52E-234;1;;
7110006312;7.93E-67;1;2.40E-16;;
7110009172;4.56E-74;1;1.01E-22;;
7110009662;4.31E-67;1;6.96E-17;;
7110009862;1.02E-69;1;5.17E-19;;
7110012843;3.41E-73;1;3.15E-22;;
7110015792;9.55E-73;1;1.31E-21;;
7110017272;1.29E-49;2.56E-11;1;;
7110023033;2.33E-62;1.00000003;4.25E-12;;
7110024722;0.5;0.5;1.42E-19;;
7110025823;7.16E-49;5.67E-37;1;;
7110026092;2.44E-48;0.5;0.5;;
7110029372;1.93E-48;0.499881671;0.500118329;;
7110029983;1.16E-71;1;1.40E-20;;
7110030142;2.51E-72;1;4.77E-21;;
7110032432;2.15E-65;1;1.67E-15;;
7110032542;5.03E-67;1;3.66E-16;;
7110033002;3.99E-48;3.81E-45;1;;
7110033862;2.64E-61;1;1.19E-11;;
7110034202;2.07E-57;0.999999979;2.11E-08;;
7110041312;3.12E-72;1;5.14E-21;;
7110044292;1.22E-70;1.00000003;1.09E-19;;
7110044502;2.72E-65;1;9.47E-16;;
7110044512;9.27E-50;1.43E-09;0.999999999;;
7110045352;5.83E-63;1.00000003;2.28E-13;;
7110047762;4.99E-73;1;1.09E-21;;
7110057883;7.54E-61;1.00000003;9.28E-11;;
7110057893;5.37E-49;0.500858136;0.499141864;;
7110059603;1.31E-62;1;5.23E-12;;
7110061752;1.38E-69;1;5.50E-19;;
7110061762;9.60E-67;1;1.68E-16;;
7110062262;2.77E-76;1;1.23E-24;;
7110065072;6.43E-71;1;2.18E-20;;
7110068332;4.14E-68;1;2.21E-17;;
7110070692;1.89E-70;1;9.30E-20;;
7110072592;1.71E-65;1;8.48E-16;;
7110075512;6.18E-53;0.99582612;0.00417388;;
7110081092;4.07E-71;1;1.78E-20;;
7110083453;1.59E-58;0.999999962;3.78E-08;;
7110083502;1.93E-75;1;8.18E-24;;
7110084472;2.00E-69;1;6.32E-19;;
7110084592;3.52E-72;1;4.16E-21;;
7110093032;1.09E-67;1;2.38E-17;;
7110105582;6.68E-75;1;2.31E-23;;
7110106553;1.62E-49;0.75;0.25;;
7110121632;6.46E-69;1;3.25E-18;;
7110122312;9.87E-70;1;6.06E-19;;
7110128602;2.89E-68;1;1.17E-17;;
7110185252;8.05E-70;1;1.01E-18;;
7110186782;1.50E-69;1;9.27E-19;;
7110194192;1.47E-74;1;5.75E-23;;
7110203263;2.36E-70;1;1.59E-19;;
7110203952;1.92E-74;1;7.25E-23;;
7110207082;3.49E-67;1;2.83E-16;;
7110213822;5.20E-68;1;2.72E-17;;
7110214033;9.28E-49;0.680199264;0.319800774;;
7110219932;1.59E-73;1;2.86E-22;;
7110224163;5.35E-51;0.501240401;0.498759599;;
7110224552;2.53E-65;1;2.55E-15;;
7110225252;2.13E-66;1;9.04E-16;;
7110226342;3.89E-68;1;2.53E-18;;
7110242962;1.38E-70;1;1.62E-19;;
7110284562;7.09E-74;1;1.26E-22;;
7110319652;1.67E-69;1.00000003;8.05E-19;;
7110320632;1.05E-69;1;3.68E-19;;
7110321412;1.50E-74;1;4.60E-23;;
7110326402;3.49E-71;1;1.12E-20;;
7110333722;1.91E-63;1;9.25E-14;;
7110390822;5.14E-48;1.11E-23;1;;
7110392082;7.31E-69;1;2.56E-18;;
7110394692;1.70E-70;1;3.89E-20;;
7110409822;8.14E-63;1;8.54E-13;;
7110410452;9.71E-54;0.999986965;1.30E-05;;
7110410482;2.24E-70;1;3.94E-19;;
7110419992;2.82E-69;1;2.94E-19;;
7110430482;3.77E-58;0.999999979;2.11E-08;;
7110432502;1.24E-66;1;5.60E-16;;
7110438452;4.80E-73;1;9.20E-22;;
7110445002;5.53E-58;1;4.58E-10;;
7110445312;1.40E-48;0.00052389;0.99947611;;
7110461282;3.93E-62;1.00000003;2.27E-13;;
7110485072;5.39E-66;1;5.87E-16;;
7110492172;2.62E-64;1;2.13E-13;;
7110494132;1.93E-70;1;2.01E-19;;
7110502092;8.77E-43;0.5;0.5;;
7110505502;1.02E-75;1;4.45E-24;;
7110505612;1.80E-61;1;1.92E-12;;
7110516092;3.18E-47;0.664333727;0.335666302;;
7110516132;1.02E-63;1;5.26E-15;;
7110529952;1.51E-66;1;3.22E-16;;
7110544712;1.25E-72;1;3.01E-21;;
7110545142;9.50E-67;1;3.87E-17;;
7110556252;6.79E-68;1;5.15E-17;;
7110556432;4.37E-60;1;1.36E-10;;
7110559562;1.00E-68;1;2.85E-18;;
7110570263;2.57E-48;0.571428597;0.428571448;;
7110608072;6.91E-74;1;2.02E-22;;
7110611952;1.43E-56;0.999999806;1.94E-07;;
7110615092;4.20E-55;0.999998552;1.45E-06;;
7110621642;7.35E-61;1;1.72E-11;;
7110622352;3.58E-49;0.001573204;0.998426796;;
7110627622;1.79E-60;1;3.82E-11;;
7110640853;4.10E-47;1.33E-26;1;;
7110640893;2.44E-48;0.324866638;0.675133391;;
7110648432;2.17E-43;0.5;0.5;;
7110649702;2.36E-52;0.994474416;0.005525584;;
7110650052;2.57E-48;5.54E-21;1;;
7110656882;1.10E-45;7.16E-46;1;;
7110668752;1.32E-65;1;2.43E-15;;
7110668962;3.84E-64;1;1.93E-15;;
7110684193;8.98E-27;1.34E-154;1;;
7110684203;4.95E-38;5.10E-169;1;;
7110684212;5.66E-60;1;6.25E-11;;
7110686952;1.80E-48;5.14E-08;0.999999949;;
7110687002;5.49E-49;0.499996251;0.500003749;;
7110692392;3.59E-60;1;7.20E-11;;
7110710782;1.06E-59;1;4.88E-11;;
7110736482;1.61E-48;0.509786091;0.490213909;;
7110744632;5.74E-65;1;1.87E-14;;
7110745222;2.18E-58;0.999999985;1.54E-08;;
7110747323;2.00E-46;0.001693984;0.998306016;;
7110748352;2.02E-43;1.53E-05;0.99998467;;
7110761022;4.36E-65;1;3.18E-15;;
7110785502;6.48E-33;0.5;0.5;;
7110837862;1.41E-49;0.001543147;0.998456853;;
7110838672;1.24E-63;1;2.47E-13;;
7110847952;2.74E-54;0.999953807;4.62E-05;;
7110870492;7.23E-62;1;4.95E-12;;
7110875492;1.03E-65;1;6.97E-15;;
7110910152;5.20E-52;0.989235925;0.010764075;;
7110913712;1.81E-68;1;3.80E-17;;
7110976723;1.12E-43;7.19E-49;1;;
7111072932;2.99E-66;1;3.99E-16;;
7111220753;1.35E-49;0.002397059;0.997602941;;
7120011802;1.56E-55;0.999998408;1.59E-06;;
7120015353;0.000573189;0;0.999426811;;
7120026602;5.30E-76;1;9.69E-25;;
7120048942;3.85E-67;1;1.85E-17;;
7120049372;8.53E-70;1;5.29E-20;;
7120050282;6.01E-67;1;2.76E-17;;
7120051882;3.04E-76;1;5.77E-25;;
7120060652;2.36E-69;1;4.49E-19;;
7120070112;6.17E-73;1;4.95E-22;;
7120072872;1;0;0;;
7120116132;2.32E-55;0.999998836;1.16E-06;;
7120123672;6.62E-49;0.507504177;0.492495823;;
7120179142;1.43E-65;1;3.92E-16;;
7120232953;0.125;6.56E-73;0.875;;
7120249142;1.35E-75;1;4.81E-24;;
7120254662;8.66E-70;1;2.60E-19;;
7120266372;1.32E-76;1;4.06E-25;;
7120317252;1.13E-67;1;2.30E-17;;
7120319582;4.50E-45;8.98E-52;1;;
7120384762;3.54E-69;1.00000003;4.05E-18;;
7120385122;1.17E-59;1;7.53E-11;;
7120386462;2.15E-74;1;6.87E-23;;
7120404892;2.70E-69;1;4.25E-18;;
7120409932;2.43E-74;1;5.90E-23;;
7120435792;1.07E-73;1;3.24E-22;;
7120521062;3.79E-46;1.11E-27;1;;
7120522332;1.12E-63;1;1.04E-14;;
7120524232;2.99E-74;1;4.85E-23;;
7120528002;2.36E-67;1;7.21E-17;;
7120568642;3.15E-69;1;6.54E-19;;
7120571512;9.85E-68;1.00000003;3.48E-17;;
7120571722;3.01E-52;0.999774549;0.000225451;;
7120571933;1.29E-63;1;1.58E-14;;
